,ID,name,location,volcano_number,country,geodetic_measurements,deformation_observation,duration_of_observation,characteristics_of_deformation,latitude,longitude,images,uri,api_endpoint,measurement_methods,inferred_causes,references,date_added,last_modified
1262,994,Uliaga,"[{'name': 'Alaska', 'url': 'https://comet.nerc.ac.uk/location/alaska/', 'slug': 'alaska', 'id': 45, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45'}]",311250,United States,No,,,,53.065,-169.77,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/uliaga/uliaga_015D_03736_040402.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/uliaga/uliaga_015D_03736_040402.jpg', 'width': 754, 'height': 1100, 'mime': 'image/jpeg', 'size': 115963, 'filename': 'uliaga_015D_03736_040402.jpg'}]",https://comet.nerc.ac.uk/volcanoes/uliaga/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/994,No measurements,[],['U.S. Geological Survey Alaska Volcano Observatory (AVO) website<br />\nhttp://www.avo.alaska.edu/volcanoes/volcinfo.php?volcname=Uliaga'],2015-04-09 13:12:19,2015-04-09 13:12:19
1263,2540,Ulreung,"[{'name': 'Kamchatka and Mainland Asia', 'url': 'https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/', 'slug': 'kamchatka-and-mainland-asia', 'id': 50, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50'}]",306030,South Korea,No,,,,37.5,130.87,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ulreung/ulreung_061D_05289_021007.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ulreung/ulreung_061D_05289_021007.jpg', 'width': 750, 'height': 1110, 'mime': 'image/jpeg', 'size': 79358, 'filename': 'ulreung_061D_05289_021007.jpg'}]",https://comet.nerc.ac.uk/volcanoes/ulreung/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/2540,No measurements,[],['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=306030'],2015-09-05 19:41:31,2015-09-05 19:41:31
1264,4036,Ungaran,"[{'name': 'Indonesia', 'url': 'https://comet.nerc.ac.uk/location/indonesia/', 'slug': 'indonesia', 'id': 57, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57'}]",263230,Java,Yes,Yes,2002-2006,"<p>Though not the direct subject of the study, Ungaran volcano was included in Kuehn et al&#8217;s land subsidence survey of the city of Semarang in Sumatra. This study used the Stable Points Network (SPN) technique to measure ground displacement &#8211; the SPN technique is a relatively modern synthetic aperture radar-based method, which utilises backscattering objects on the ground surface to measure displacement with millimetre-scale accuracy. The survey was performed using images acquired between 2002 and 2006, and covers an area of approximately 375km<sup>2</sup>.<br />
Over the four years of observation, the northeastern flank of Ungaran exhibited significant subsidence, at a rate of approximately 1cm/yr. The deformation increases with distance from the volcanic edifice, and takes the form of a roughly cylindrical depression. A comparison with geological surveys of the area confirms the presence of a collapse ring fault structure, to which the authors attribute the ground displacement.</p>
",-7.18,110.33,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ungaran/ungaran_127A_09749_121312.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ungaran/ungaran_127A_09749_121312.jpg', 'width': 603, 'height': 1050, 'mime': 'image/jpeg', 'size': 291242, 'filename': 'ungaran_127A_09749_121312.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ungaran/ungaran_076D_09725_121107.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ungaran/ungaran_076D_09725_121107.jpg', 'width': 603, 'height': 1050, 'mime': 'image/jpeg', 'size': 291445, 'filename': 'ungaran_076D_09725_121107.jpg'}]",https://comet.nerc.ac.uk/volcanoes/ungaran/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/4036,InSAR,Faulting/tectonics,"['Kuehn, F. et al. 2010. Detection of land subsidence in Semarang, Indonesia, using stable points network (SPN) technique. Environmental Earth Sciences, 60 (5), 909-921. DOI: 10.1007/s12665-009-0227-x']",2016-07-14 17:44:25,2016-07-14 17:44:25
1265,785,Unnamed,"[{'name': 'Alaska', 'url': 'https://comet.nerc.ac.uk/location/alaska/', 'slug': 'alaska', 'id': 45, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45'}]",312132,United States,No,,,,57.87,-155.42,[],https://comet.nerc.ac.uk/volcanoes/unnamed-5/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/785,No measurements,[],['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=312132'],2015-03-17 17:35:38,2015-03-17 17:35:38
1266,1809,Unnamed,"[{'name': 'Middle East and Indian Ocean', 'url': 'https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/', 'slug': 'middle-east-and-indian-ocean', 'id': 49, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49'}]",230020,Syria,No,,,,36.67,37,[],https://comet.nerc.ac.uk/volcanoes/unnamed-12/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/1809,No measurements,[],['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=230020'],2015-07-24 20:37:57,2015-07-24 20:37:57
1267,1815,Unnamed,"[{'name': 'Middle East and Indian Ocean', 'url': 'https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/', 'slug': 'middle-east-and-indian-ocean', 'id': 49, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49'}]",230040,Syria,No,,,,33,36.63,[],https://comet.nerc.ac.uk/volcanoes/unnamed-13/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/1815,No measurements,[],['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=230040'],2015-07-24 20:41:50,2015-07-24 20:41:50
1268,309,Unnamed,"[{'name': 'Africa and Red Sea', 'url': 'https://comet.nerc.ac.uk/location/africa-and-red-sea/', 'slug': 'africa-and-red-sea', 'id': 42, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42'}]",221221,Ethiopia,Yes,No,"1997-2000, 2003-2010","<p>A study using InSAR (Biggs et al., 2011) found there to be no deformation at this volcano between 1997-2000 or 2003-2010.</p>
",5.62,38.95,[],https://comet.nerc.ac.uk/volcanoes/unnamed/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/309,InSAR,[],"['Biggs, J., I. D. Bastow, D. Keir, and E. Lewi (2011), Pulses of deformation reveal frequently recurring shallow magmatic activity beneath the Main Ethiopian Rift, Geochem. Geophys. Geosyst., 12, Q0AB10, doi:10.1029/2011GC003662.']",2015-01-23 11:16:50,2015-01-23 11:16:50
1269,5177,Unnamed,"[{'name': 'Africa and Red Sea', 'url': 'https://comet.nerc.ac.uk/location/africa-and-red-sea/', 'slug': 'africa-and-red-sea', 'id': 42, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42'}]",221201,Ethiopia,Yes,No,"1997-2000, 2003-2010","<p><span style=""color: #333333;"">A study using InSAR (Biggs et al., 2011) found there to be no deformation at this volcano between 1997-2000 or 2003-2010.</span></p>
",8.7,39.63,[],https://comet.nerc.ac.uk/volcanoes/unnamed-3/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/5177,InSAR,[],"['Biggs, J., I. D. Bastow, D. Keir, and E. Lewi (2011), Pulses of deformation reveal frequently recurring shallow magmatic activity beneath the Main Ethiopian Rift, Geochem. Geophys. Geosyst., 12, Q0AB10, doi:10.1029/2011GC003662.', 'NASA Landsat image, 1999 (courtesy of Hawaii Synergy Project, Univ. of Hawaii Institute of Geophysics & Planetology).']",2015-02-11 10:01:05,2015-02-11 10:01:05
1270,2116,Unnamed,"[{'name': 'Middle East and Indian Ocean', 'url': 'https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/', 'slug': 'middle-east-and-indian-ocean', 'id': 49, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49'}]",232000,Iran-Azerbaijan,Yes,No,2003 to 2010,"<p>Shirzaei et al. (2012) present Envisat radar InSAR images from 2003 through 2010 at all Iranian volcanoes, using multitemporal interferometric analysis. No deformation is recorded.</p>
",39.38,44.988,[],https://comet.nerc.ac.uk/volcanoes/unnamed-14/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/2116,InSAR,[],"['Shirzaei, M. (2012) A satellite geodetic survey of spatiotemporal deformation of Iranian volcanoes (abstract EGU2012-13789-3), EGU General Assembly.', 'Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=232000']",2015-08-09 18:06:34,2015-08-09 18:06:34
1271,2126,Unnamed,"[{'name': 'Middle East and Indian Ocean', 'url': 'https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/', 'slug': 'middle-east-and-indian-ocean', 'id': 49, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49'}]",232040,Iran,Yes,No,2003 to 2010,"<p>Shirzaei et al. (2012) present Envisat radar InSAR images from 2003 through 2010 at all Iranian volcanoes, using multitemporal interferometric analysis. No deformation is recorded.</p>
",28.17,60.67,[],https://comet.nerc.ac.uk/volcanoes/unnamed-15/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/2126,InSAR,[],"['Shirzaei, M. (2012) A satellite geodetic survey of spatiotemporal deformation of Iranian volcanoes (abstract EGU2012-13789-3), EGU General Assembly.', 'Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=232040']",2015-08-09 18:13:02,2015-08-09 18:13:02
1272,342,Unnamed,"[{'name': 'Africa and Red Sea', 'url': 'https://comet.nerc.ac.uk/location/africa-and-red-sea/', 'slug': 'africa-and-red-sea', 'id': 42, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42'}]",221251,Ethiopia,Yes,No,"1997-2000, 2003-2010","<p><span style=""color: #333333;"">A study using InSAR (Biggs et al., 2011) found there to be no deformation at this volcano between 1997-2000 or 2003-2010.</span></p>
",8.07,39.07,[],https://comet.nerc.ac.uk/volcanoes/unnamed-2/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/342,InSAR,[],"['Biggs, J., I. D. Bastow, D. Keir, and E. Lewi (2011), Pulses of deformation reveal frequently recurring shallow magmatic activity beneath the Main Ethiopian Rift, Geochem. Geophys. Geosyst., 12, Q0AB10, doi:10.1029/2011GC003662.', 'NASA Landsat image, 1999 (courtesy of Hawaii Synergy Project, Univ. of Hawaii Institute of Geophysics & Planetology).']",2015-01-27 12:13:40,2015-01-27 12:13:40
1273,370,Unnamed,"[{'name': 'Africa and Red Sea', 'url': 'https://comet.nerc.ac.uk/location/africa-and-red-sea/', 'slug': 'africa-and-red-sea', 'id': 42, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42'}]",221311,Ethiopia,No,,,"<p>This unnamed volcano has never been investigated using geodesy.</p>
",5.65,37.67,[],https://comet.nerc.ac.uk/volcanoes/unnamed-4/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/370,No measurements,[],['None'],2015-02-23 11:27:10,2015-02-23 11:27:10
1274,2685,Unnamed,"[{'name': 'Kuril Islands', 'url': 'https://comet.nerc.ac.uk/location/kuril-islands/', 'slug': 'kuril-islands', 'id': 51, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51'}]",290061,Japan - administered by Russia,Yes,No,,,45.022,147.019,[],https://comet.nerc.ac.uk/volcanoes/unnamed-21/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/2685,No measurements,[],['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=290061'],2015-09-20 16:01:23,2015-09-20 16:01:23
1275,5245,Unnamed,"[{'name': 'Antarctica', 'url': 'https://comet.nerc.ac.uk/location/antarctica/', 'slug': 'antarctica', 'id': 47, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/47'}]",390016,Antarctica,No,,,,-76.83,163,[],https://comet.nerc.ac.uk/volcanoes/unnamed-11/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/5245,No measurements,[],['Smithsonian Institution Global Volcanism Program<br />\nhttp://volcano.si.edu/volcano.cfm?vn=390016'],2015-07-07 18:48:01,2015-07-07 18:48:01
1276,1423,Unnamed,"[{'name': 'Antarctica', 'url': 'https://comet.nerc.ac.uk/location/antarctica/', 'slug': 'antarctica', 'id': 47, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/47'}]",390014,Antarctica,No,,,,-73.45,164.58,[],https://comet.nerc.ac.uk/volcanoes/unnamed-10/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/1423,No measurements,[],['Smithsonian Institution Global Volcanism Program<br />\nhttp://volcano.si.edu/volcano.cfm?vn=390014'],2015-07-07 18:38:01,2015-07-07 18:38:01
1277,2221,Unnamed,"[{'name': 'Kamchatka and Mainland Asia', 'url': 'https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/', 'slug': 'kamchatka-and-mainland-asia', 'id': 50, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50'}]",300081,Russia,No,,,"<p>The Institute of Volcanology and Seismology (IVS FEB RAS) and Kamchatka Volcanic Eruption Response Team (KVERT) are responsible for monitoring volcanoes and providing aviation alerts.</p>
",52.57,157.02,[],https://comet.nerc.ac.uk/volcanoes/unnamed-16/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/2221,No measurements,[],"['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=3000811', 'Pritchard, M. E., & Simons, M. (2004). Surveying volcanic arcs with satellite radar interferometry: The central Andes, Kamchatka, and beyond. GSA Today, 14(8), 4-11.']",2015-08-20 20:37:03,2015-08-20 20:37:03
1278,4018,Unnamed,"[{'name': 'Hawaii and Pacific Ocean', 'url': 'https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/', 'slug': 'hawaii-and-pacific-ocean', 'id': 59, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59'}]",334040,Undersea Features,No,,,,10.73,-103.58,[],https://comet.nerc.ac.uk/volcanoes/unnamed-25/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/4018,No measurements,[],"['Global Volcanism Program, 2013. [Unnamed (334040)] in Volcanoes of the World, v. 4.5.0. Venzke, E (ed.). Smithsonian Institution. Downloaded 13 Jul 2016 ([http://volcano.si.edu/volcano.cfm?vn=334040]).']",2016-07-13 16:31:02,2016-07-13 16:31:02
1279,4022,Unnamed,"[{'name': 'Hawaii and Pacific Ocean', 'url': 'https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/', 'slug': 'hawaii-and-pacific-ocean', 'id': 59, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59'}]",334050,Undersea Features,No,,,,9.83,-104.3,[],https://comet.nerc.ac.uk/volcanoes/unnamed-26/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/4022,No measurements,[],"['Global Volcanism Program, 2013. [Unnamed (334050)] in Volcanoes of the World, v. 4.5.0. Venzke, E (ed.). Smithsonian Institution. Downloaded 13 Jul 2016 ([http://volcano.si.edu/volcano.cfm?vn=334050]).']",2016-07-13 16:50:45,2016-07-13 16:50:45
1280,2233,Unnamed,"[{'name': 'Kamchatka and Mainland Asia', 'url': 'https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/', 'slug': 'kamchatka-and-mainland-asia', 'id': 50, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50'}]",300085,Russia,No,,,"<p>The Institute of Volcanology and Seismology (IVS FEB RAS) and Kamchatka Volcanic Eruption Response Team (KVERT) are responsible for monitoring volcanoes and providing aviation alerts.</p>
",52.92,158.52,[],https://comet.nerc.ac.uk/volcanoes/unnamed-17/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/2233,No measurements,[],"['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=300085', 'Pritchard, M. E., & Simons, M. (2004). Surveying volcanic arcs with satellite radar interferometry: The central Andes, Kamchatka, and beyond. GSA Today, 14(8), 4-11.']",2015-08-20 20:45:28,2015-08-20 20:45:28
1281,4025,Unnamed,"[{'name': 'Hawaii and Pacific Ocean', 'url': 'https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/', 'slug': 'hawaii-and-pacific-ocean', 'id': 59, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59'}]",334100,Undersea Features,No,,,,-8.27,-107.95,[],https://comet.nerc.ac.uk/volcanoes/unnamed-27/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/4025,No measurements,[],"['Global Volcanism Program, 2013. [Unnamed (334100)] in Volcanoes of the World, v. 4.5.0. Venzke, E (ed.). Smithsonian Institution. Downloaded 13 Jul 2016 ([http://volcano.si.edu/volcano.cfm?vn=334100]).']",2016-07-13 17:31:34,2016-07-13 17:31:34
1282,2236,Unnamed,"[{'name': 'Kamchatka and Mainland Asia', 'url': 'https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/', 'slug': 'kamchatka-and-mainland-asia', 'id': 50, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50'}]",300086,Russia,No,,,"<p>The Institute of Volcanology and Seismology (IVS FEB RAS) and Kamchatka Volcanic Eruption Response Team (KVERT) are responsible for monitoring volcanoes and providing aviation alerts.</p>
",52.88,158.3,[],https://comet.nerc.ac.uk/volcanoes/unnamed-18/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/2236,No measurements,[],"['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=300086', 'Pritchard, M. E., & Simons, M. (2004). Surveying volcanic arcs with satellite radar interferometry: The central Andes, Kamchatka, and beyond. GSA Today, 14(8), 4-11.']",2015-08-20 20:46:43,2015-08-20 20:46:43
1283,4798,Unnamed,"[{'name': 'South America', 'url': 'https://comet.nerc.ac.uk/location/south-america/', 'slug': 'south-america', 'id': 53, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53'}]",355161,Argentina,Yes,No,1992-2011,"<p>No deformation was detected at this unnamed volcano during a regional InSAR survey of Central Andean Volcanoes (Henderson &amp; Pritchard, 2013).</p>
",-25.078,-68.266,[],https://comet.nerc.ac.uk/volcanoes/unnamed-28/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/4798,InSAR,[],"['Henderson S. T., and M. E. Pritchard (2013), Decadal volcanic deformation in the Central Andes Volcanic Zone revealed by InSAR time series, Geochem. Geophys. Geosyst., 14, 1358–1374, doi:10.1002/ggge.20074.<br />\n']",2018-02-28 14:56:10,2018-02-28 14:56:10
1284,5314,Unnamed,"[{'name': 'Kamchatka and Mainland Asia', 'url': 'https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/', 'slug': 'kamchatka-and-mainland-asia', 'id': 50, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50'}]",300430,Russia,No,,,"<p>The Institute of Volcanology and Seismology (IVS FEB RAS) and Kamchatka Volcanic Eruption Response Team (KVERT) are responsible for monitoring volcanoes and providing aviation alerts.</p>
",56.82,158.95,[],https://comet.nerc.ac.uk/volcanoes/unnamed-20/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/5314,No measurements,[],"['Pritchard, M. E., & Simons, M. (2004). Surveying volcanic arcs with satellite radar interferometry: The central Andes, Kamchatka, and beyond. GSA Today, 14(8), 4-11.<br />\nGSA Data Repository Item 2004139. Tables DR1 and DR2 and Figures DR1–DR3, is available on request from Documents Secretary, GSA, P.O. Box 9140, Boulder, CO 80301-9140, USA, editing@geosociety.org, or at www.geosociety.org/pubs/ft2004.htm', 'ithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=300430']",2015-09-05 15:31:06,2015-09-05 15:31:06
